"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","negLogPadj"
"TLL1",11.234189787125,-0.112610591708959,0.540255065212901,-0.208439677774389,0.834885678230365,0.999812940284987,8.12466012363579e-05
"MEIS2",772.985763849586,0.112609663944044,0.570091425250113,0.197529131217224,0.84341348708216,0.999812940284987,8.12466012363579e-05
"ADAMTSL3",165.614693855478,0.112586128616945,0.679120054415135,0.165782364818995,0.868328224903443,0.999812940284987,8.12466012363579e-05
"MSTO1",672.18355151613,0.112564196896535,0.22831546066555,0.4930204751286,0.621998120054178,0.999812940284987,8.12466012363579e-05
"TMEM267",181.316573437341,0.112468148582959,0.171142142736611,0.657162209053605,0.511076622151822,0.999812940284987,8.12466012363579e-05
"RARS",2088.19056778739,0.112391444219186,0.113537588904532,0.989905152149131,0.322220480997352,0.999812940284987,8.12466012363579e-05
"ATP2B4",1235.91736486634,-0.11237330227977,0.483244500580973,-0.232539226301947,0.816119223891429,0.999812940284987,8.12466012363579e-05
"PAFAH2",2614.12797565777,-0.112353654004333,0.647540703328622,-0.173508249638656,0.862251943954857,0.999812940284987,8.12466012363579e-05
"KIAA2013",1489.89509683631,0.11231829870501,0.326108510687428,0.344420016724636,0.730530437516339,0.999812940284987,8.12466012363579e-05
"IFFO1",1130.54993221558,-0.112312475544612,0.538515136739042,-0.208559551779206,0.834792089138815,0.999812940284987,8.12466012363579e-05
"SCN1B",36.2141017457304,0.112290201414041,0.433739602055913,0.258888514864191,0.795721259978776,0.999812940284987,8.12466012363579e-05
"MOB2",578.367671792117,-0.112286933395032,0.218543144499476,-0.513797555408107,0.607393537253569,0.999812940284987,8.12466012363579e-05
"ADNP2",2300.86021128761,-0.112200050244741,0.127326621656485,-0.881198674598045,0.378210296544402,0.999812940284987,8.12466012363579e-05
"MARCH9",178.105033447192,-0.112121422800639,0.427786535371914,-0.262096661605212,0.793246920496581,0.999812940284987,8.12466012363579e-05
"TMEM50A",3034.62500242125,0.112108520870834,0.118140438221309,0.948942822277538,0.342649693502085,0.999812940284987,8.12466012363579e-05
"PPP4C",4205.88918849539,0.11204620512585,0.2256452989221,0.496559005045045,0.619500068191996,0.999812940284987,8.12466012363579e-05
"FAM134C",3834.65828593759,-0.111992960571192,0.131550131756801,-0.851332941104431,0.394584431162815,0.999812940284987,8.12466012363579e-05
"STON2",1039.08066328067,-0.111985161410166,0.519819357906764,-0.215430917888694,0.829431366875753,0.999812940284987,8.12466012363579e-05
"MAD1L1",225.216925981655,-0.111969696857295,0.381774664190345,-0.293287395314084,0.769302487342221,0.999812940284987,8.12466012363579e-05
"FLII",1524.38038422731,0.11196214368858,0.25030375497997,0.447305090159513,0.654654792269387,0.999812940284987,8.12466012363579e-05
"GALM",6728.74891669853,0.111945087639307,0.737861451365679,0.151715592991221,0.879411258116084,0.999812940284987,8.12466012363579e-05
"PSMD12",2776.51448711896,0.111924106471043,0.139248096279068,0.803774769363702,0.421527063655744,0.999812940284987,8.12466012363579e-05
"E2F5",197.989655729932,-0.111830513176744,0.510211813168788,-0.219184484346207,0.826506341333923,0.999812940284987,8.12466012363579e-05
"FAM126B",378.228704250855,-0.111821626899913,0.29996090822747,-0.372787332725086,0.709306731405763,0.999812940284987,8.12466012363579e-05
"APBB3",508.822986795794,0.11179631332353,0.215225633350615,0.519437724880136,0.603455529709701,0.999812940284987,8.12466012363579e-05
"ZNF274",716.771795759635,-0.111752465605693,0.176006025818381,-0.634935452272579,0.525470513895622,0.999812940284987,8.12466012363579e-05
"CSNK2A2",1049.55012281849,-0.111742097778703,0.157438775553083,-0.70974953524729,0.477859468334428,0.999812940284987,8.12466012363579e-05
"UNG",723.230329559793,-0.111708516957547,0.248309150151866,-0.449876764062968,0.65279930279566,0.999812940284987,8.12466012363579e-05
