"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC100350712",181.701018388777,-1.25740295543085,0.317076711641455,-3.96561118891854,7.32081154510391e-05,0.0144990599180137
"CACNA1E",19.3299523991431,-2.93791717684104,0.901080061722494,-3.26043966750852,0.00111239630334235,0.0436036175987214
"LOC108176099",44.9813406135564,-1.05732189988783,0.330644758677169,-3.1977579324648,0.00138500488260345,0.0479586559763512
"LOC103346630",106.579197293491,2.71740063580533,0.823340436558982,3.30045812782167,0.000965271163774642,0.0400160868111312
"LOC108176170",574.71280769265,2.87995281842174,0.857186204747941,3.35977504358997,0.000780059613109028,0.0373931761035576
"LOC103346792",182.293119707727,2.42706804718255,0.656501754950573,3.69697114879042,0.000218187128034379,0.0225427618184448
"LOC100357462",3862.61653788641,2.5910122241674,0.714691971341266,3.62535515727822,0.000288564597752325,0.0241304129187111
"LOC103346795",669.144844804715,2.80300661863713,0.621801385974037,4.50788094376196,6.54782983778363e-06,0.00428512759644866
"LOC103346912",92.7692117392474,-1.26486950741249,0.315599273249306,-4.00783403076254,6.12781576420143e-05,0.0136064623245729
"ISG15",4170.46376120866,5.61901421835399,1.57997160089249,3.55640203607453,0.000375968585250234,0.0276052641228611
"PCK1",236.012501822702,-4.82937983032897,1.27904492233536,-3.77577030016363,0.000159513938838939,0.0200516618903925
"IRF7",14817.0672838894,5.13771095850458,1.59538583604783,3.22035638177155,0.00128031325654486,0.0462140890587849
"LOC103347344",25.9930572791285,4.6805384290744,1.24408155304393,3.76224405676814,0.00016839560162534,0.0206072406151595
"LOC103347389",501.357975381072,2.46245194897429,0.687242223685502,3.58309176023673,0.000339551260918266,0.0257357735810697
"LOC103347391",108.156365731854,1.72738860490294,0.482166507546048,3.58255618726891,0.000340248401716241,0.0257357735810697
