"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PLCB4",1491.54518034911,2.05632597860505,0.629691159524082,3.26561036708728,0.00109228430566961,0.0220376469690915
"BMP2",854.754585740947,2.08134645610174,0.602113724331599,3.45673312531155,0.000546766044231246,0.0144463209936106
"WNT10B",6.3637080090187,4.26970094895885,1.2370638578939,3.45147982597116,0.00055752143448587,0.0146065725239941
"LOC100340483",3139.27830700424,2.16161475489833,0.589321762497598,3.66797035584977,0.000244483521205789,0.00848132228298158
"LOC103348262",14.2232504556365,3.12236013881413,0.90484782851021,3.45070191963101,0.000559130737134701,0.0146072905076441
"LOC103344945",1110.55610412962,2.19646742361653,0.683692597632506,3.21265351010449,0.00131514845066911,0.0249076711187823
"KRT80",68.6235477662479,4.06206888963309,1.02085227392085,3.97909569621828,6.91778937765489e-05,0.00384893523667338
"LOC100350481",485.221710743976,4.36542981186762,0.913330230899424,4.77968391297926,1.75571003199528e-06,0.000366943396687013
"ITGA7",2499.16702958821,4.0656566781948,0.837521467356262,4.85439100567599,1.20757264156413e-06,0.000289497782393801
"GDF11",229.041018427736,2.12047691006711,0.607430452779392,3.49089661271433,0.000481402502598202,0.0133028339429124
"LOC100349824",40997.6816892096,1.42454954234687,0.448466504761796,3.17649038940718,0.00149068728650271,0.0270313505501303
"GLS2",111.112861877416,-4.61948008404031,1.06215847345164,-4.34914393614789,1.36669991243003e-05,0.00140261839500877
"MSRB3",2086.22778319093,3.41083949656469,0.764990959385638,4.45866641261214,8.24711551757376e-06,0.00103418828590375
"LOC103348318",2586.85727380077,3.45591201358756,0.759000466590983,4.55324096058812,5.28257074070277e-06,0.000742383346680488
"MDM1",97.9337132079354,1.55633671808743,0.454697072110096,3.42279907558013,0.000619798728751224,0.0155445521170807
"PPP1R12A",4391.69616541812,1.28315336135117,0.417336356748863,3.07462635497948,0.00210766421165919,0.0340189524539288
"LOC103348334",25.1158324233501,1.21753379098666,0.382194181865514,3.18564187723582,0.00144433264876626,0.0263963126011072
"ACSS3",98.3450984400428,-1.7040865962726,0.567886889428721,-3.00075002257381,0.00269315556476512,0.0403899006594305
"KERA",113.05660479276,5.57589578964048,1.15085305698542,4.84501106009671,1.26604625890498e-06,0.000299117190038681
