"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","negLogPadj"
"THAP8",8.45061462601859,-3.64330934020003,1.00147291140452,-3.63795096074088,0.000274815733378207,0.0188840945291482,1.72390383426362
"IFIT2",937.231204936128,2.28765119176573,0.628885595933788,3.63762694925292,0.000275161577691123,0.0188840945291482,1.72390383426362
"LOC100353245",5596.24527897461,2.06212257545563,0.567278377029058,3.63511577200483,0.000277855829295872,0.0188840945291482,1.72390383426362
"TAP1",4603.57035737317,1.33617748382572,0.368170769226256,3.62923294164232,0.000284264643287008,0.0191475572411085,1.71788662349041
"CMPK2",817.134651288683,2.6337950965763,0.726238109369897,3.62662749667797,0.000287147068423263,0.0191984402932472,1.71673405252305
"LOC108178287",102.731113884096,1.33680368946609,0.36890757693153,3.62368184623707,0.00029043883632141,0.0193468703810852,1.71338927799142
"SLC6A7",45.9395331769788,1.50879822975505,0.416754172696233,3.62035542438298,0.000294198604212747,0.0195252691295901,1.70940297124373
"CYTL1",114.96313139532,1.64958679339124,0.45595077375866,3.61790545894409,0.000296996837622649,0.0196387799002347,1.70688549715269
"FCGR2A",216.329423192524,1.24305944501841,0.344554040745912,3.60773434067806,0.000308882516558385,0.0202027072062028,1.69459043025947
"COL9A3",34.4499579298653,2.01607302463454,0.559660962067682,3.60231133003472,0.000315400303778325,0.0202409859206147,1.69376833721493
"LOC100349257",7326.31856319467,1.5909675872019,0.441453576697006,3.6039295436355,0.000313442056910471,0.0202409859206147,1.69376833721493
"PTGIR",105.180812542831,1.29678967943686,0.359717960975517,3.60501787544915,0.000312131443559463,0.0202409859206147,1.69376833721493
"LOC103347708",55.7188703865441,1.25057329865363,0.347221649615861,3.60165703963784,0.000316195326258218,0.0202409859206147,1.69376833721493
"RNASE6",981.648373397752,1.21289330873559,0.336567938713961,3.60371018514153,0.000313706840405752,0.0202409859206147,1.69376833721493
"LOC103351305",10.9215990811627,-4.17785794450255,1.16197494713347,-3.59548022511941,0.000323793724825792,0.0205814236639268,1.68652458739658
"C2",14226.6504430443,1.21165425561123,0.337109992856638,3.59424010348606,0.00032533971463145,0.0206071316790419,1.68598245376446
"VSIG4",1142.19578290814,1.6450571457375,0.458823454296742,3.58538154562945,0.000336585752709131,0.0211708920136071,1.67426084304691
"GPR82",145.320602153194,1.23321654135672,0.343889515295405,3.58608357192099,0.000335681421175452,0.0211708920136071,1.67426084304691
"ZNFX1",7174.88250539976,1.01984600304091,0.285389012354387,3.57352931925246,0.000352201786577416,0.021773789901697,1.66206597196296
"BPIFA3",122.256484409375,2.1188836048038,0.594446086084861,3.5644672484248,0.00036459597114538,0.0223866886772667,1.65001014025496
"LOC108177633",5.02015507212709,3.19890556426436,0.897979628792801,3.56233645140125,0.00036756889480719,0.0224927243696928,1.64795793864766
"LOC100343263",1232.76804039833,1.23143693565526,0.346136543777369,3.55766230926286,0.000374169903074131,0.0226661580211215,1.64462208779719
"DDX58",5852.41181723797,1.75546663069229,0.49355551574577,3.55677644092326,0.000375433386494547,0.0226666337558514,1.64461297258677
"LOC103347186",198.945079332947,2.28399734578446,0.642673607416528,3.55389939687403,0.00037956437810486,0.0228396538451631,1.64131048248726
"SIGLEC1",6400.58828537328,1.13604327060032,0.319984285969193,3.55030956335679,0.000384778407081348,0.0230764777562541,1.6368304783481
"LOC108177961",58.1047516481709,-1.67137618337364,0.471674126477307,-3.54349770222991,0.00039485675146792,0.0236024969453606,1.62704204990155
"LOC108175463",155.491197239316,5.25116269256233,1.49479210535994,3.51297192013058,0.000443124304833244,0.0262271473798351,1.58124894328566
"THBS4",143.574885504395,2.10674212134182,0.602041499168424,3.49933040205997,0.000466428221594157,0.027164371964431,1.5660003313273
"LOC108177492",9.64198209699974,-1.73005714629483,0.494522428783938,-3.49844020330716,0.000467988016892203,0.027164371964431,1.5660003313273
"TAP2",2495.84847199455,1.18857324428804,0.340572797882816,3.48992418559806,0.000483157595583649,0.0277203156984726,1.55720182798073
"LOC100344375",11.8054999372673,1.29621967756411,0.371586081217168,3.48834292532759,0.000486024293384187,0.0277649067853523,1.55650378023842
"LOC100338822",646.13270819074,1.62004609900063,0.466440873523949,3.47320784038761,0.000514276934399734,0.0291941107540377,1.5347047487222
"ACTL6B",17.545481472364,2.04094562368019,0.588452624557412,3.46832614641702,0.00052371126679706,0.0296364758251427,1.52817344106688
"PSMB9",3230.70333639112,1.29671742042048,0.374433589430349,3.46314395135666,0.000533902677283658,0.029931711584859,1.52386844819134
"LOC103345240",68.5718681426668,1.19454982860437,0.344860961394449,3.4638592427922,0.000532485060291867,0.029931711584859,1.52386844819134
